x,y,z,target
0.299653,0.532947,0.107547,biplane1
0.238409,0.52113,0.215504,biplane1
0.33618,0.493491,0.187853,biplane1
0.228115,0.19723,0.213044,biplane1
0.57506,0.466529,0.115398,biplane1
0.305089,0.272431,0.20317,biplane1
0.297834,0.484281,0.203064,biplane1
0.324744,0.683977,0.211583,biplane1
0.289444,0.373694,0.201749,biplane1
0.236321,0.704277,0.030535,biplane1
0.293583,0.301704,0.212858,biplane1
0.312307,0.464468,0.109658,biplane1
0.269196,0.527711,0.20253,biplane1
0.188904,0.232497,0.210461,biplane1
0.66964,0.638908,0.125683,biplane1
0.230696,0.693071,0.216741,biplane1
0.330157,0.613813,0.212598,biplane1
0.186237,0.185521,0.209754,biplane1
0.236731,0.448983,0.150893,biplane1
0.594006,0.532957,0.131344,biplane1
0.202906,0.963243,0.043199,biplane1
0.659745,0.463953,0.120691,biplane1
0.611179,0.47473,0.106658,biplane1
0.336378,0.475764,0.207977,biplane1
0.214711,0.83965,0.205245,biplane1
0.223022,0.388884,0.264754,biplane1
0.176873,0.077414,0.025633,biplane1
0.188332,0.785485,0.030922,biplane1
0.224196,0.231235,0.213195,biplane1
0.237868,0.554099,0.202847,biplane1
0.255759,0.150259,0.035698,biplane1
0.220998,0.650718,0.21603,biplane1
0.193446,0.152066,0.201659,biplane1
0.258342,0.55029,0.216029,biplane1
0.624122,0.471837,0.143028,biplane1
0.182955,0.039148,0.037247,biplane1
0.763941,0.499248,0.071664,biplane1
0.240698,0.399582,0.201627,biplane1
0.218602,0.523704,0.214883,biplane1
0.248444,0.849911,0.033883,biplane1
0.200651,0.305601,0.212307,biplane1
0.161674,0.18584,0.038189,biplane1
0.216091,0.225759,0.108991,biplane1
0.281794,0.778083,0.216523,biplane1
0.284279,0.195919,0.201464,biplane1
0.27555,0.11028,0.20095,biplane1
0.211358,0.566525,0.203962,biplane1
0.204887,0.08319,0.025573,biplane1
0.197837,0.13631,0.039258,biplane1
0.247946,0.509067,0.215575,biplane1
0.712055,0.511137,0.105979,biplane1
0.271751,0.686779,0.216743,biplane1
0.232081,0.863226,0.032552,biplane1
0.218022,0.92395,0.21496,biplane1
0.354814,0.455444,0.154525,biplane1
0.239236,0.824578,0.032432,biplane1
0.247567,0.297864,0.200634,biplane1
0.250718,0.452548,0.215192,biplane1
0.405641,0.466234,0.111609,biplane1
0.242294,0.078861,0.200198,biplane1
0.711728,0.570216,0.1209,biplane1
0.521306,0.48819,0.093015,biplane1
0.173803,0.800129,0.031378,biplane1
0.360176,0.533164,0.112246,biplane1
0.208562,0.607874,0.318589,biplane1
0.042518,0.478763,0.128642,biplane1
0.230965,0.232432,0.026972,biplane1
0.26584,0.796283,0.035232,biplane1
0.262611,0.243652,0.029554,biplane1
0.103355,0.464616,0.183227,biplane1
0.718938,0.41426,0.124675,biplane1
0.251382,0.301953,0.039315,biplane1
0.326577,0.47889,0.184058,biplane1
0.195232,0.229667,0.074991,biplane1
0.21124,0.108055,0.025866,biplane1
0.256747,0.416193,0.201491,biplane1
0.244303,0.606853,0.293414,biplane1
0.249239,0.220028,0.188325,biplane1
0.257028,0.777643,0.1945,biplane1
0.173311,0.179222,0.038947,biplane1
0.171298,0.249702,0.039173,biplane1
0.733756,0.498184,0.063652,biplane1
0.273219,0.36436,0.214362,biplane1
0.220922,0.775657,0.04379,biplane1
0.308638,0.287088,0.211203,biplane1
0.163716,0.209394,0.027577,biplane1
0.276794,0.742371,0.036343,biplane1
0.216812,0.740692,0.030521,biplane1
0.19063,0.729438,0.030509,biplane1
0.640044,0.514701,0.153869,biplane1
0.209861,0.393614,0.25917,biplane1
0.254115,0.57933,0.202772,biplane1
0.163128,0.449008,0.156457,biplane1
0.183546,0.155588,0.026154,biplane1
0.244229,0.903749,0.2054,biplane1
0.232739,0.515714,0.215366,biplane1
0.185205,0.263212,0.039819,biplane1
0.237728,0.236252,0.039143,biplane1
0.693542,0.651033,0.121596,biplane1
0.404051,0.501579,0.078684,biplane1
0.287771,0.143315,0.210264,biplane1
0.178846,0.254993,0.208118,biplane1
0.066705,0.517007,0.103995,biplane1
0.284028,0.51589,0.187776,biplane1
0.270694,0.810578,0.217266,biplane1
0.195523,0.857507,0.04469,biplane1
0.143394,0.48556,0.090448,biplane1
0.684208,0.611474,0.127254,biplane1
0.256265,0.69001,0.203652,biplane1
0.223476,0.319298,0.21376,biplane1
0.418289,0.521282,0.101643,biplane1
0.197647,0.712565,0.205718,biplane1
0.206854,0.099889,0.02572,biplane1
0.334099,0.47819,0.210466,biplane1
0.170981,0.964366,0.035034,biplane1
0.251454,0.809532,0.21783,biplane1
0.222145,0.538459,0.175615,biplane1
0.205314,0.207153,0.026324,biplane1
0.278297,0.586234,0.220136,biplane1
0.181478,0.725479,0.212993,biplane1
0.224704,0.868172,0.205171,biplane1
0.729962,0.499954,0.047721,biplane1
0.211172,0.62488,0.204412,biplane1
0.309671,0.428552,0.213425,biplane1
0.234461,0.574336,0.039077,biplane1
0.127169,0.53069,0.185563,biplane1
0.705829,0.645608,0.120988,biplane1
0.23063,0.128955,0.427581,biplane5
0.659775,0.270483,0.452638,biplane5
0.868397,0.272157,0.6161,biplane5
0.450316,0.15365,0.588641,biplane5
0.523499,0.165361,0.199335,biplane5
0.392305,0.126482,0.571556,biplane5
0.292021,0.273735,0.608149,biplane5
0.711916,0.134938,0.482426,biplane5
0.504311,0.161916,0.162888,biplane5
0.523087,0.234632,0.329518,biplane5
0.361261,0.273729,0.608578,biplane5
0.646563,0.135499,0.565985,biplane5
0.771075,0.265534,0.553427,biplane5
0.798141,0.273677,0.537193,biplane5
0.232372,0.133056,0.510833,biplane5
0.536615,0.273065,0.536666,biplane5
0.137604,0.271073,0.470968,biplane5
0.477688,0.240018,0.629951,biplane5
0.694055,0.273996,0.593046,biplane5
0.526462,0.126884,0.547718,biplane5
0.4681,0.204507,0.157089,biplane5
0.395477,0.194787,0.084883,biplane5
0.683231,0.127483,0.513673,biplane5
0.505541,0.274066,0.588647,biplane5
0.461408,0.15687,0.656569,biplane5
0.473529,0.200747,0.0983,biplane5
0.236453,0.171191,0.522207,biplane5
0.290286,0.264879,0.590976,biplane5
0.258353,0.134722,0.463387,biplane5
0.562091,0.266987,0.468724,biplane5
0.570495,0.195057,0.09634,biplane5
0.151039,0.273582,0.537869,biplane5
0.444059,0.12822,0.469962,biplane5
0.936635,0.270738,0.458095,biplane5
0.498537,0.297805,0.117966,biplane5
0.554183,0.186485,0.337695,biplane5
0.04455,0.273301,0.563384,biplane5
0.446877,0.200841,0.601891,biplane5
0.197047,0.266744,0.482455,biplane5
0.649697,0.134442,0.457911,biplane5
0.605985,0.200363,0.08109,biplane5
0.320036,0.266173,0.515772,biplane5
0.7474,0.274257,0.552915,biplane5
0.726527,0.134546,0.44068,biplane5
0.634362,0.131942,0.583559,biplane5
0.46092,0.19539,0.131802,biplane5
0.269869,0.12868,0.443609,biplane5
0.438163,0.126751,0.555969,biplane5
0.808265,0.272046,0.493641,biplane5
0.556658,0.158003,0.577162,biplane5
0.54274,0.143772,0.583369,biplane5
0.445266,0.158242,0.468779,biplane5
0.584268,0.126552,0.567698,biplane5
0.410025,0.137469,0.666959,biplane5
0.406746,0.273181,0.525891,biplane5
0.125046,0.272745,0.515646,biplane5
0.477336,0.273679,0.547577,biplane5
0.323611,0.135093,0.525343,biplane5
0.916825,0.271021,0.465747,biplane5
0.558083,0.196396,0.672645,biplane5
0.495327,0.249689,0.127037,biplane5
0.444504,0.26499,0.584701,biplane5
0.6083,0.195665,0.071543,biplane5
0.661674,0.134691,0.475468,biplane5
0.637107,0.265846,0.535148,biplane5
0.783455,0.272923,0.517154,biplane5
0.727246,0.266709,0.485005,biplane5
0.349893,0.134373,0.466151,biplane5
0.487723,0.169868,0.690855,biplane5
0.535567,0.205856,0.214221,biplane5
0.493818,0.154334,0.212859,biplane5
0.490897,0.242838,0.379509,biplane5
0.553358,0.202152,0.612497,biplane5
0.387334,0.194978,0.081681,biplane5
0.66251,0.127091,0.536417,biplane5
0.5446,0.211464,0.315922,biplane5
0.732404,0.127492,0.513192,biplane5
0.315082,0.131303,0.584518,biplane5
0.7785,0.128111,0.477256,biplane5
0.472849,0.236784,0.462604,biplane5
0.74874,0.128819,0.436071,biplane5
0.553937,0.265845,0.535101,biplane5
0.521098,0.146831,0.292356,biplane5
0.441616,0.195618,0.074453,biplane5
0.466562,0.230119,0.483042,biplane5
0.305985,0.270417,0.452636,biplane5
0.502817,0.213099,0.036475,biplane5
0.35114,0.266299,0.508455,biplane5
0.918698,0.26898,0.440383,biplane5
0.606087,0.135495,0.565033,biplane5
0.494461,0.126799,0.552597,biplane5
0.472748,0.236636,0.375321,biplane5
0.454278,0.198088,0.037085,biplane5
0.644325,0.127922,0.488091,biplane5
0.502083,0.23784,0.069294,biplane5
0.763295,0.126677,0.560612,biplane5
0.29718,0.2672,0.456065,biplane5
0.577879,0.195711,0.081251,biplane5
0.550589,0.197931,0.330581,biplane5
0.469507,0.156764,0.270036,biplane5
0.419188,0.26656,0.49336,biplane5
0.506946,0.26615,0.51732,biplane5
0.502348,0.290953,0.107773,biplane5
0.52086,0.235643,0.323425,biplane5
0.066369,0.2711,0.472043,biplane5
0.032339,0.268427,0.447723,biplane5
0.6538,0.135585,0.577578,biplane5
0.524808,0.162853,0.21852,biplane5
0.450389,0.152561,0.570567,biplane5
0.332258,0.134066,0.426904,biplane5
0.551274,0.173195,0.348072,biplane5
0.719784,0.273911,0.598106,biplane5
0.561535,0.188901,0.639038,biplane5
0.385005,0.270845,0.463672,biplane5
0.956832,0.273334,0.571321,biplane5
0.729266,0.265684,0.544635,biplane5
0.438061,0.127945,0.486516,biplane5
0.55629,0.273342,0.529442,biplane5
0.510851,0.129271,0.408923,biplane5
0.875119,0.264723,0.600672,biplane5
0.772241,0.128808,0.436713,biplane5
0.232839,0.127818,0.493678,biplane5
0.514236,0.125797,0.610908,biplane5
0.318513,0.271508,0.481689,biplane5
0.085612,0.26652,0.49532,biplane5
0.524455,0.133278,0.439381,biplane5
0.173977,0.265316,0.56542,biplane5
0.295128,0.135498,0.570456,biplane5
0.531197,0.191087,0.668245,biplane5
0.119694,0.267286,0.450862,biplane5
0.304879,0.265554,0.551732,biplane5
0.805973,0.273903,0.598741,biplane5
0.416651,0.058768,0.537636,biplane5
0.674721,0.135532,0.5701,biplane5
0.466602,0.217307,0.43177,biplane5
0.525261,0.155453,0.26137,biplane5
0.39464,0.134584,0.490539,biplane5
0.173988,0.272476,0.508238,biplane5
0.566678,0.164189,0.464143,biplane5
0.766989,0.271426,0.477285,biplane5
0.43187,0.088329,0.549826,biplane5
0.400445,0.264539,0.610862,biplane5
0.080694,0.266328,0.506466,biplane5
0.502994,0.174134,0.694005,biplane5
0.551772,0.160776,0.49127,biplane5
0.47841,0.248463,0.459496,biplane5
0.394226,0.138944,0.667475,biplane5
0.2609,0.266716,0.484171,biplane5
0.682321,0.270576,0.455003,biplane5
0.480817,0.239558,0.530437,biplane5
0.483352,0.242851,0.378729,biplane5
0.385777,0.134705,0.499902,biplane5
0.519534,0.198541,0.462466,biplane5
0.645105,0.127821,0.493962,biplane5
0.479139,0.128172,0.591584,biplane5
0.443291,0.173546,0.528104,biplane5
0.2929,0.134876,0.50236,biplane5
0.94282,0.271133,0.468609,biplane5
0.529104,0.186891,0.148191,biplane5
0.572505,0.272701,0.615944,biplane5
0.680151,0.271914,0.490748,biplane5
0.815886,0.274468,0.565079,biplane5
0.555569,0.201928,0.643721,biplane5
0.523336,0.274254,0.577467,biplane5
0.438522,0.265861,0.534057,biplane5
0.472946,0.238211,0.458461,biplane5
0.533501,0.206323,0.196312,biplane5
0.422232,0.265675,0.544857,biplane5
0.095111,0.266213,0.619063,biplane5
0.554544,0.199329,0.507098,biplane5
0.659229,0.126938,0.545355,biplane5
0.256937,0.265216,0.571364,biplane5
0.9057,0.266355,0.505786,biplane5
0.151642,0.265698,0.543183,biplane5
0.609669,0.129028,0.423738,biplane5
0.553685,0.20218,0.481284,biplane5
0.458724,0.20192,0.241816,biplane5
0.442944,0.176258,0.59897,biplane5
0.77793,0.259159,0.553939,biplane5
0.453865,0.270027,0.456602,biplane5
0.516294,0.242227,0.634285,biplane5
0.573609,0.274238,0.578471,biplane5
0.188461,0.274258,0.576817,biplane5
0.411946,0.265036,0.581967,biplane5
0.578598,0.266202,0.514372,biplane5
0.534092,0.137333,0.591259,biplane5
0.33432,0.27222,0.500619,biplane5
0.618997,0.273786,0.540976,biplane5
0.32544,0.27028,0.448868,biplane5
0.57055,0.085254,0.551509,biplane5
0.642618,0.23957,0.668912,biplane5
0.238197,0.266513,0.495951,biplane5
0.538095,0.135056,0.620777,biplane5
0.503177,0.179125,0.049529,biplane5
0.475366,0.150015,0.284115,biplane5
0.845884,0.266641,0.489081,biplane5
0.448065,0.204176,0.613987,biplane5
0.450883,0.12687,0.548422,biplane5
0.36056,0.140736,0.668323,biplane5
0.476972,0.214808,0.404394,biplane5
0.383783,0.200762,0.064095,biplane5
0.773176,0.267203,0.456369,biplane5
0.454726,0.156623,0.667241,biplane5
0.52791,0.127281,0.524627,biplane5
0.650728,0.127077,0.53721,biplane5
0.861432,0.274297,0.553426,biplane5
0.548497,0.271776,0.617742,biplane5
0.654906,0.272593,0.50899,biplane5
0.509739,0.269652,0.620258,biplane5
0.515661,0.247058,0.464078,biplane5
0.272619,0.128674,0.443992,biplane5
0.350161,0.27209,0.497071,biplane5
0.59964,0.266198,0.514617,biplane5
0.305988,0.13434,0.439145,biplane5
0.547696,0.264989,0.584845,biplane5
0.897917,0.26466,0.604331,biplane5
0.46221,0.264695,0.601852,biplane5
0.551076,0.209398,0.584061,biplane5
0.456679,0.20924,0.285865,biplane5
0.666975,0.274118,0.549598,biplane5
0.310738,0.265582,0.550096,biplane5
0.315546,0.274363,0.557878,biplane5
0.740742,0.266078,0.521737,biplane5
0.50881,0.147774,0.256039,biplane5
0.451763,0.215827,0.603903,biplane5
0.502194,0.260921,0.086919,biplane5
0.674301,0.265752,0.540606,biplane5
0.428172,0.137394,0.455528,biplane5
0.935819,0.270563,0.453422,biplane5
0.390036,0.195514,0.072604,biplane5
0.912953,0.273279,0.526003,biplane5
0.608529,0.26649,0.497615,biplane5
0.554439,0.27219,0.498699,biplane5
0.172334,0.274348,0.558208,biplane5
0.622172,0.193575,0.026693,biplane5
0.223795,0.248981,0.530214,biplane5
0.432513,0.130909,0.458581,biplane5
0.277842,0.127669,0.502391,biplane5
0.488387,0.240405,0.340719,biplane5
0.471014,0.20802,0.139532,biplane5
0.479015,0.271637,0.618205,biplane5
0.541809,0.198222,0.249281,biplane5
0.246477,0.265,0.583878,biplane5
0.124868,0.264481,0.613967,biplane5
0.278554,0.130706,0.584619,biplane5
0.393767,0.135486,0.568909,biplane5
0.5181,0.158939,0.213139,biplane5
0.761683,0.273924,0.5974,biplane5
0.517899,0.121661,0.634122,biplane5
0.077013,0.274156,0.582782,biplane5
0.492862,0.240836,0.495877,biplane5
0.657943,0.267314,0.449781,biplane5
0.235662,0.183198,0.490254,biplane5
0.951351,0.26612,0.519549,biplane5
0.586708,0.196715,0.054377,biplane5
0.665187,0.272961,0.518742,biplane5
0.433483,0.161741,0.50151,biplane5
0.3032,0.264955,0.586605,biplane5
0.504333,0.274321,0.558319,biplane5
0.558425,0.1902,0.617936,biplane5
0.335617,0.265823,0.536115,biplane5
0.503337,0.175099,0.657156,biplane5
0.468582,0.178214,0.172379,biplane5
0.964474,0.265481,0.556708,biplane5
0.448561,0.153614,0.442876,biplane5
0.363977,0.134191,0.452189,biplane5
0.534599,0.265921,0.53066,biplane5
0.181242,0.266746,0.48231,biplane5
0.538662,0.199541,0.126171,biplane5
0.40469,0.134917,0.520823,biplane5
0.461372,0.18462,0.212928,biplane5
0.381293,0.200857,0.060069,biplane5
0.073467,0.265285,0.567137,biplane5
0.395652,0.128183,0.472635,biplane5
0.641971,0.135415,0.554456,biplane5
0.459938,0.227293,0.621028,biplane5
0.877672,0.264535,0.611617,biplane5
0.59695,0.03171,0.552817,biplane5
0.523933,0.182402,0.667739,biplane5
0.471757,0.23561,0.372073,biplane5
0.661913,0.273602,0.535855,biplane5
0.589461,0.266,0.526109,biplane5
0.600629,0.196948,0.032496,biplane5
0.579653,0.27383,0.602775,biplane5
0.399515,0.127296,0.524256,biplane5
0.521683,0.200682,0.073401,biplane5
0.257895,0.274487,0.563287,biplane5
0.507439,0.175069,0.080709,biplane5
0.465116,0.229496,0.460905,biplane5
0.423876,0.084144,0.528372,biplane5
0.431906,0.137061,0.491592,biplane5
0.764753,0.273729,0.608971,biplane5
0.481917,0.244788,0.466761,biplane5
0.448824,0.208582,0.536017,biplane5
0.545206,0.220298,0.565802,biplane5
0.882294,0.274509,0.558991,biplane5
0.548957,0.149953,0.558304,biplane5
0.397467,0.197121,0.033786,biplane5
0.362798,0.122802,0.67217,biplane5
0.443467,0.176056,0.419729,biplane5
0.257997,0.273216,0.527546,biplane5
0.273573,0.127475,0.580874,biplane5
0.502405,0.341337,0.087303,biplane5
0.338834,0.127389,0.518758,biplane5
0.577548,0.127245,0.527412,biplane5
0.606447,0.26727,0.452319,biplane5
0.575747,0.127784,0.496031,biplane5
0.305788,0.128986,0.425854,biplane5
0.576043,0.087616,0.530743,biplane5
0.495318,0.260699,0.066135,biplane5
0.528822,0.274404,0.559419,biplane5
0.562671,0.171511,0.480596,biplane5
0.323008,0.26469,0.602003,biplane5
0.323786,0.126954,0.544051,biplane5
0.519572,0.172325,0.648083,biplane5
0.489261,0.129132,0.416958,biplane5
0.643433,0.128834,0.435051,biplane5
0.839318,0.274314,0.574296,biplane5
0.601952,0.134917,0.515656,biplane5
0.541053,0.175009,0.655923,biplane5
0.733224,0.264987,0.585191,biplane5
0.22707,0.229461,0.544511,biplane5
0.47256,0.211386,0.135095,biplane5
0.69744,0.272727,0.512351,biplane5
0.528464,0.199241,0.4218,biplane5
0.297258,0.266032,0.523957,biplane5
0.524289,0.177748,0.13418,biplane5
0.484663,0.129687,0.384704,biplane5
0.743297,0.135011,0.495772,biplane5
0.41412,0.042566,0.565465,biplane5
0.437038,0.127482,0.513506,biplane5
0.568227,0.271352,0.476282,biplane5
0.391486,0.128128,0.47583,biplane5
0.499145,0.242827,0.380103,biplane5
0.260305,0.135264,0.539891,biplane5
0.523746,0.175456,0.144375,biplane5
0.503458,0.152423,0.225427,biplane5
0.400491,0.266222,0.513032,biplane5
0.590439,0.264954,0.58693,biplane5
0.516387,0.131908,0.360537,biplane5
0.122437,0.265225,0.570663,biplane5
0.662096,0.127263,0.526409,biplane5
0.412619,0.200606,0.074343,biplane5
0.412243,0.201052,0.052313,biplane5
0.047315,0.267201,0.455749,biplane5
0.617886,0.134567,0.479643,biplane5
0.505742,0.168178,0.121636,biplane5
0.108211,0.270908,0.466713,biplane5
0.670329,0.126808,0.552935,biplane5
0.46129,0.271171,0.496617,biplane5
0.575752,0.126482,0.571702,biplane5
0.338589,0.274484,0.560997,biplane5
0.531297,0.165697,0.228947,biplane5
0.326642,0.274172,0.582173,biplane5
0.282496,0.266512,0.496006,biplane5
0.238022,0.133776,0.442564,biplane5
0.122181,0.27143,0.480557,biplane5
0.371727,0.134219,0.455644,biplane5
0.484969,0.220462,0.657259,biplane5
0.527891,0.198651,0.456087,biplane5
0.521068,0.266545,0.494339,biplane5
0.036901,0.272558,0.578771,biplane5
0.475025,0.231485,0.406662,biplane5
0.352159,0.273174,0.525979,biplane5
0.444185,0.198448,0.379845,biplane5
0.826258,0.273649,0.536306,biplane5
0.397837,0.134423,0.476935,biplane5
0.472971,0.189239,0.109739,biplane5
0.934721,0.274439,0.566993,biplane5
0.534311,0.170595,0.226875,biplane5
0.117876,0.265825,0.535768,biplane5
0.528309,0.220745,0.227566,biplane5
0.600051,0.134109,0.445844,biplane5
0.643692,0.271371,0.476429,biplane5
0.503519,0.125756,0.613234,biplane5
0.044084,0.27068,0.470069,biplane5
0.163595,0.274485,0.561894,biplane5
0.778248,0.261493,0.548325,biplane5
0.945241,0.27449,0.558306,biplane5
0.776505,0.274285,0.55352,biplane5
0.405301,0.265744,0.540805,biplane5
0.172587,0.269171,0.621276,biplane5
0.541747,0.215715,0.302225,biplane5
0.454951,0.194543,0.107821,biplane5
0.829076,0.274507,0.562753,biplane5
0.5011,0.30408,0.114131,biplane5
0.485259,0.21771,0.079588,biplane5
0.339749,0.12695,0.544283,biplane5
0.447227,0.166098,0.371536,biplane5
0.658742,0.274199,0.551812,biplane5
0.543901,0.163638,0.315844,biplane5
0.412892,0.264657,0.603979,biplane5
0.543311,0.22111,0.603555,biplane5
0.327268,0.134685,0.490312,biplane5
0.468376,0.189352,0.145669,biplane5
0.79975,0.27294,0.517529,biplane5
0.596235,0.274245,0.578139,biplane5
0.583848,0.266113,0.617303,biplane5
0.638909,0.235519,0.668323,biplane5
0.45073,0.268275,0.446552,biplane5
0.705766,0.443478,0.102223,biplane4
0.471282,0.453272,0.09138,biplane4
0.205424,0.77859,0.216031,biplane4
0.139406,0.469125,0.198431,biplane4
0.730476,0.506784,0.076702,biplane4
0.138916,0.163222,0.20265,biplane4
0.232281,0.286774,0.209995,biplane4
0.098185,0.70347,0.211128,biplane4
0.22469,0.714125,0.208944,biplane4
0.235454,0.384812,0.052685,biplane4
0.250143,0.954676,0.070989,biplane4
0.198421,0.579962,0.205306,biplane4
0.108044,0.356951,0.205381,biplane4
0.181045,0.08155,0.056785,biplane4
0.394834,0.549037,0.114546,biplane4
0.148906,0.469125,0.205258,biplane4
0.211761,0.959359,0.075716,biplane4
0.169668,0.481329,0.049693,biplane4
0.195074,0.383696,0.204843,biplane4
0.239772,0.377579,0.211032,biplane4
0.178307,0.124619,0.054157,biplane4
0.758234,0.51045,0.096078,biplane4
0.126188,0.213959,0.219354,biplane4
0.197732,0.814149,0.067226,biplane4
0.237102,0.154481,0.055515,biplane4
0.174618,0.51799,0.203122,biplane4
0.606716,0.522243,0.114704,biplane4
0.133564,0.448843,0.043418,biplane4
0.14013,0.60994,0.219686,biplane4
0.05827,0.55829,0.092915,biplane4
0.11345,0.480097,0.204383,biplane4
0.730177,0.492641,0.138161,biplane4
0.027315,0.480104,0.085116,biplane4
0.150425,0.207117,0.064838,biplane4
0.252912,0.285179,0.056236,biplane4
0.170828,0.640498,0.040142,biplane4
0.174828,0.837807,0.219182,biplane4
0.11574,0.18862,0.218347,biplane4
0.234472,0.433218,0.091274,biplane4
0.125229,0.311461,0.202998,biplane4
0.202912,0.605403,0.216379,biplane4
0.210072,0.401077,0.215388,biplane4
0.029467,0.547948,0.083214,biplane4
0.064674,0.46711,0.039224,biplane4
0.103696,0.825514,0.207058,biplane4
0.628379,0.530438,0.084517,biplane4
0.156318,0.089798,0.056796,biplane4
0.505591,0.457416,0.101932,biplane4
0.339434,0.440694,0.091403,biplane4
0.628093,0.470341,0.102995,biplane4
0.172183,0.700759,0.219222,biplane4
0.208165,0.424518,0.036609,biplane4
0.199932,0.309606,0.205516,biplane4
0.15402,0.160453,0.052753,biplane4
0.691867,0.478918,0.104739,biplane4
0.15796,0.54072,0.050655,biplane4
0.18946,0.398917,0.204066,biplane4
0.221738,0.066416,0.213773,biplane4
0.139525,0.718648,0.05787,biplane4
0.100689,0.511677,0.153053,biplane4
0.062056,0.549126,0.054139,biplane4
0.136957,0.570658,0.098989,biplane4
0.746798,0.419958,0.099838,biplane4
0.683822,0.524366,0.083919,biplane4
0.193729,0.563861,0.071797,biplane4
0.713151,0.415495,0.092142,biplane4
0.1458,0.785026,0.063513,biplane4
0.147712,0.187706,0.052281,biplane4
0.222126,0.43952,0.120171,biplane4
0.151344,0.469125,0.182898,biplane4
0.158148,0.409456,0.037521,biplane4
0.16409,0.942122,0.20296,biplane4
0.216238,0.39828,0.054205,biplane4
0.699866,0.394714,0.102133,biplane4
0.117946,0.556202,0.203553,biplane4
0.098955,0.032422,0.211748,biplane4
0.72935,0.619511,0.092367,biplane4
0.231255,0.910042,0.209853,biplane4
0.137673,0.562759,0.064245,biplane4
0.079068,0.42462,0.078752,biplane4
0.176966,0.95427,0.203158,biplane4
0.170963,0.186126,0.219241,biplane4
0.26084,0.918276,0.067327,biplane4
0.259757,0.921132,0.067648,biplane4
0.250092,0.589239,0.041913,biplane4
0.626007,0.5323,0.092821,biplane4
0.192679,0.435657,0.114032,biplane4
0.274037,0.67036,0.050103,biplane4
0.157047,0.881354,0.202852,biplane4
0.206148,0.042917,0.206376,biplane4
0.230399,0.680392,0.044664,biplane4
0.090266,0.464092,0.14803,biplane4
0.03057,0.435779,0.092956,biplane4
0.148282,0.343353,0.21959,biplane4
0.171254,0.169875,0.077481,biplane4
0.236633,0.703832,0.057832,biplane4
0.482399,0.505672,0.134722,biplane4
0.170602,0.672607,0.058945,biplane4
0.123345,0.447504,0.051058,biplane4
0.178066,0.353153,0.203175,biplane4
0.470953,0.546901,0.094329,biplane4
0.064347,0.439224,0.128718,biplane4
0.174198,0.638657,0.203116,biplane4
0.403536,0.525275,0.137514,biplane4
0.259158,0.697729,0.054347,biplane4
0.111779,0.537564,0.14542,biplane4
0.14335,0.483843,0.033218,biplane4
0.330275,0.559635,0.087294,biplane4
0.144379,0.469119,0.144654,biplane4
0.111824,0.149465,0.217625,biplane4
0.102917,0.373186,0.207633,biplane4
0.050209,0.46872,0.083352,biplane4
0.274017,0.68274,0.051392,biplane4
0.173296,0.298052,0.043774,biplane4
0.802942,0.501582,0.139127,biplane4
0.169065,0.766065,0.064514,biplane4
0.231755,0.834487,0.054111,biplane4
0.246269,0.038105,0.071957,biplane4
0.149638,0.968854,0.061322,biplane4
0.178203,0.860131,0.21913,biplane4
0.209584,0.103497,0.055906,biplane4
0.144545,0.326595,0.219648,biplane4
0.111816,0.892632,0.204685,biplane4
0.102669,0.380493,0.207817,biplane4
0.20207,0.158221,0.068816,biplane4
0.140713,0.341787,0.2197,biplane4
0.215865,0.099192,0.207722,biplane4
0.441646,0.451406,0.084312,biplane4
0.177816,0.952052,0.075801,biplane4
0.198418,0.531558,0.033822,biplane4
0.092168,0.456643,0.142456,biplane4
0.263424,0.377405,0.049256,biplane4
0.560876,0.529095,0.070617,biplane4
0.718459,0.395167,0.102098,biplane4
0.158944,0.522516,0.035214,biplane4
0.619777,0.501457,0.120716,biplane4
0.209295,0.755454,0.206812,biplane4
0.137285,0.060907,0.063556,biplane4
0.170558,0.071678,0.20306,biplane4
0.386275,0.474933,0.139646,biplane4
0.264162,0.561551,0.042197,biplane4
0.181228,0.834875,0.07814,biplane4
0.163743,0.881919,0.202955,biplane4
0.148207,0.893618,0.057071,biplane4
0.466252,0.533013,0.061845,biplane4
0.133784,0.110253,0.202768,biplane4
0.167924,0.261043,0.04612,biplane4
0.164669,0.546236,0.047286,biplane4
0.141298,0.832487,0.20261,biplane4
0.177116,0.56245,0.203161,biplane4
0.120558,0.828544,0.219094,biplane4
0.206734,0.345165,0.21585,biplane4
0.766042,0.626421,0.097116,biplane4
0.73053,0.599318,0.092399,biplane4
0.181593,0.896764,0.055491,biplane4
0.275721,0.276714,0.053585,biplane4
0.122218,0.079752,0.203137,biplane4
0.199181,0.895488,0.055685,biplane4
0.453849,0.485297,0.050584,biplane4
0.721775,0.490559,0.092567,biplane4
0.134834,0.73426,0.053076,biplane4
0.239425,0.750394,0.211324,biplane4
0.056745,0.456936,0.067726,biplane4
0.203366,0.444827,0.205991,biplane4
0.142848,0.531339,0.206404,biplane4
0.124582,0.843258,0.219279,biplane4
0.202787,0.840416,0.216396,biplane4
0.16622,0.043642,0.202993,biplane4
0.205784,0.657894,0.057734,biplane4
0.255629,0.15912,0.057801,biplane4
0.215792,0.544425,0.047252,biplane4
0.225328,0.425315,0.037609,biplane4
